,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,edge sparsity,epoch duration,run duration,lr,batch_size
0,0,2.3356600390625,1.8261224609375,0.20952,0.3212999999523163,0.9897787570953369,12.083927392959595,23.448447704315186,0.1,1024
1,1,1.7420901318359374,1.7150615234375,0.3478,0.34929999709129333,0.989900529384613,9.427184104919434,32.89960598945618,0.1,1024
2,2,1.5850442993164062,1.55991689453125,0.41132,0.44039997458457947,0.9902475476264954,9.112330436706543,42.02381706237793,0.1,1024
3,3,1.4436796655273438,1.43441240234375,0.47372,0.486299991607666,0.9896790981292725,9.364579677581787,51.397847175598145,0.1,1024
4,4,1.3254491235351562,1.424192578125,0.51944,0.5144999623298645,0.9901552796363831,9.356467485427856,60.763795614242554,0.1,1024
5,5,1.2026724072265624,1.2692326171875,0.56578,0.5708999633789062,0.990103542804718,9.48566484451294,70.25909471511841,0.1,1024
6,6,1.1217664733886719,1.45361875,0.59658,0.51419997215271,0.9897602796554565,9.17670488357544,79.44818902015686,0.1,1024
7,7,1.0395656420898438,1.112903515625,0.62836,0.6284999847412109,0.9899190068244934,9.316327333450317,88.77893495559692,0.1,1024
8,8,0.9913391662597656,1.14621357421875,0.6465,0.623199999332428,0.990192174911499,9.22663688659668,98.0172348022461,0.1,1024
9,9,0.9302456811523437,1.0422544921875,0.67224,0.6559999585151672,0.9902179837226868,9.375168085098267,107.40388178825378,0.1,1024
10,10,0.8889747033691406,0.9682802734375,0.68556,0.6697999835014343,0.9898710250854492,9.383395910263062,116.79744458198547,0.1,1024
11,11,0.8563786376953125,1.21079794921875,0.70018,0.6013999581336975,0.9899669885635376,9.297709226608276,126.10551905632019,0.1,1024
12,12,0.8319647619628906,1.000976953125,0.71024,0.6685000061988831,0.9899485111236572,9.32897686958313,135.4448835849762,0.1,1024
13,13,0.8076662890625,0.8261671875,0.71856,0.7208999991416931,0.9899448752403259,9.488448858261108,144.94390892982483,0.1,1024
14,14,0.7966060266113282,1.00544736328125,0.72214,0.6721999645233154,0.9899817705154419,9.2903470993042,154.24485611915588,0.1,1024
15,15,0.7841294384765625,0.92029638671875,0.7289,0.6904000043869019,0.9902253746986389,9.411010026931763,163.666588306427,0.1,1024
16,16,0.7591611547851562,0.900359765625,0.73772,0.7109000086784363,0.9898082613945007,9.116529703140259,172.7938973903656,0.1,1024
17,17,0.748456494140625,0.8938484375,0.7401,0.7173999547958374,0.9901958703994751,9.232318878173828,182.03733897209167,0.1,1024
18,18,0.73749595703125,0.774058935546875,0.74574,0.7422999739646912,0.9901773929595947,9.234423160552979,191.28285431861877,0.1,1024
19,19,0.7292332958984376,0.758275830078125,0.74792,0.7522000074386597,0.9899669885635376,9.250201225280762,200.54417634010315,0.1,1024
20,20,0.7208639587402343,0.71699853515625,0.75088,0.7583000063896179,0.9897897839546204,9.195924758911133,209.75133061408997,0.1,1024
21,21,0.7092914306640625,0.774433056640625,0.7543,0.7520999908447266,0.9901146292686462,9.307457685470581,219.08686470985413,0.1,1024
22,22,0.708700712890625,0.73464326171875,0.75358,0.7610999941825867,0.9903324246406555,9.383076906204224,228.48140668869019,0.1,1024
23,23,0.6877385705566407,0.722864111328125,0.76202,0.757099986076355,0.9899190068244934,9.444077968597412,237.9369399547577,0.1,1024
24,24,0.6881113427734376,0.805921728515625,0.75994,0.7459999918937683,0.9901626110076904,9.283412456512451,247.2319781780243,0.1,1024
25,25,0.6877314294433594,0.725556689453125,0.76318,0.760699987411499,0.9899669885635376,9.485086679458618,256.72907638549805,0.1,1024
26,26,0.6746456213378906,0.9390447265625,0.7662,0.7109999656677246,0.9901958703994751,9.322715282440186,266.06366515159607,0.1,1024
27,27,0.6589522119140625,0.74974091796875,0.77006,0.7700999975204468,0.9899780750274658,9.335407733917236,275.41111874580383,0.1,1024
28,28,0.66842466796875,0.706763671875,0.7694,0.7665999531745911,0.9901736974716187,9.59296989440918,285.01644134521484,0.1,1024
29,29,0.6612791186523438,0.73718974609375,0.77256,0.764799952507019,0.9899042248725891,9.429847002029419,294.4585554599762,0.1,1024
30,30,0.6531072351074219,0.627354931640625,0.77602,0.8071999549865723,0.9899042248725891,9.336729288101196,303.80759859085083,0.1,1024
31,31,0.6433731481933593,0.73981708984375,0.77984,0.7691999673843384,0.9903877973556519,9.582788228988647,313.4028205871582,0.1,1024
32,32,0.6417810461425781,0.73142666015625,0.7788,0.7603999972343445,0.9898119568824768,9.571218013763428,322.98656582832336,0.1,1024
33,33,0.6313235473632812,0.623161669921875,0.78332,0.8079999685287476,0.9902881383895874,9.363129377365112,332.3623399734497,0.1,1024
34,34,0.6410923986816406,0.666825830078125,0.779,0.7811999917030334,0.9901294112205505,9.523806095123291,341.89889788627625,0.1,1024
35,35,0.6338635095214844,0.68904365234375,0.782,0.7807999849319458,0.9903693199157715,9.356283187866211,351.26811814308167,0.1,1024
36,36,0.6323395043945312,0.65068310546875,0.78282,0.7810999751091003,0.9900112748146057,9.598999977111816,360.8801612854004,0.1,1024
37,37,0.6209962438964843,0.82405625,0.78646,0.7305999994277954,0.9899965524673462,9.270472288131714,370.1638720035553,0.1,1024
38,38,0.6263838208007813,0.89476845703125,0.78444,0.7134000062942505,0.9898636341094971,9.257614612579346,379.4347653388977,0.1,1024
39,39,0.6209199035644531,0.719456005859375,0.7857,0.7651999592781067,0.9899374842643738,9.215821504592896,388.66410636901855,0.1,1024
40,40,0.6151541082763672,0.734455224609375,0.78744,0.7579999566078186,0.9901589155197144,9.55808424949646,398.23580050468445,0.1,1024
41,41,0.6050443908691406,0.633714208984375,0.79194,0.79749995470047,0.9896975159645081,9.381142377853394,407.6305100917816,0.1,1024
42,42,0.6032624890136719,0.61507236328125,0.78994,0.7994999885559082,0.9902401566505432,9.287864208221436,416.9322717189789,0.1,1024
43,43,0.5998073510742188,0.663857861328125,0.7921,0.7913999557495117,0.9899595975875854,9.277227878570557,426.22346472740173,0.1,1024
44,44,0.6100106964111328,0.566281494140625,0.79116,0.8169999718666077,0.9899485111236572,9.368278980255127,435.60560965538025,0.1,1024
45,45,0.6027504235839843,0.65774970703125,0.79454,0.790399968624115,0.9900592565536499,9.458279609680176,445.07783341407776,0.1,1024
46,46,0.6018425427246094,0.628573828125,0.79294,0.7958999872207642,0.9900408387184143,9.325511455535889,454.41742300987244,0.1,1024
47,47,0.5844485974121094,0.67220263671875,0.79806,0.7810999751091003,0.9896532297134399,9.462977647781372,463.8947250843048,0.1,1024
48,48,0.5912596520996094,0.57702255859375,0.79852,0.8132999539375305,0.9898931384086609,9.354836702346802,473.2639088630676,0.1,1024
49,49,0.5763749291992187,0.60419921875,0.80176,0.805899977684021,0.9899522066116333,9.50607419013977,482.78447818756104,0.1,1024
50,50,0.5830123229980468,0.684688330078125,0.79968,0.7770999670028687,0.9900038838386536,9.410703897476196,492.20966124534607,0.1,1024
51,51,0.584911244506836,0.61053017578125,0.79888,0.7972999811172485,0.9902216792106628,9.396327257156372,501.62081384658813,0.1,1024
52,52,0.5760048065185547,0.60105224609375,0.80266,0.8087999820709229,0.9899190068244934,9.37534475326538,511.010915517807,0.1,1024
53,53,0.5824944024658203,0.5882587890625,0.7992,0.8114999532699585,0.989823043346405,9.352201461791992,520.3784093856812,0.1,1024
54,54,0.5802933740234375,0.6373107421875,0.79958,0.7999999523162842,0.9901109337806702,9.463341474533081,529.8568034172058,0.1,1024
55,55,0.5850649310302735,0.626272216796875,0.80034,0.7945999503135681,0.9904283881187439,9.431111335754395,539.3029820919037,0.1,1024
56,56,0.5787304693603516,0.563892138671875,0.8016,0.8194999694824219,0.9897418022155762,9.574181079864502,548.8923931121826,0.1,1024
57,57,0.5745824114990234,0.5428962890625,0.80278,0.8264999985694885,0.989985466003418,9.388978242874146,558.2967338562012,0.1,1024
58,58,0.5761184887695312,0.599321923828125,0.8024,0.8104000091552734,0.9897196888923645,9.48772120475769,567.7998790740967,0.1,1024
59,59,0.5701244708251954,0.62530654296875,0.80416,0.7986999750137329,0.9892693161964417,9.327680110931396,577.1433362960815,0.1,1024
60,60,0.5735969476318359,0.643066845703125,0.80398,0.7912999987602234,0.9900999069213867,9.349261045455933,586.5082700252533,0.1,1024
61,61,0.5757273822021485,0.626632177734375,0.80172,0.8165000081062317,0.9899780750274658,9.289407730102539,595.8396317958832,0.1,1024
62,62,0.5636289367675781,0.77652568359375,0.8075,0.7667999863624573,0.9895203709602356,9.37372612953186,605.2256348133087,0.1,1024
63,63,0.5574735162353516,0.52478779296875,0.8087,0.8282999992370605,0.9902549386024475,9.32690143585205,614.5648455619812,0.1,1024
64,64,0.5636624182128906,0.594890283203125,0.80708,0.8077999949455261,0.9901773929595947,9.39554500579834,623.9726152420044,0.1,1024
65,65,0.5635753259277344,0.617986181640625,0.8049,0.8001999855041504,0.9901220202445984,9.296901941299438,633.2817828655243,0.1,1024
66,66,0.5654086010742188,0.6498748046875,0.80722,0.7975999712944031,0.9898673295974731,9.353170394897461,642.6472132205963,0.1,1024
67,67,0.5611646453857422,0.66018515625,0.8076,0.7852999567985535,0.9900851249694824,9.458847999572754,652.1489481925964,0.1,1024
68,68,0.5548006341552735,0.550558935546875,0.80938,0.8168999552726746,0.9898451566696167,9.361268997192383,661.5224609375,0.1,1024
69,69,0.5494573358154297,0.54844208984375,0.8118,0.8215999603271484,0.9899300932884216,9.454334497451782,670.9890966415405,0.1,1024
70,70,0.5547006323242187,0.7765974609375,0.80948,0.7573999762535095,0.9900888204574585,9.318753242492676,680.3203592300415,0.1,1024
71,71,0.5487684924316406,0.539939501953125,0.8103,0.8222000002861023,0.9903398156166077,9.598247766494751,689.9308369159698,0.1,1024
72,72,0.55163453125,0.653094580078125,0.81068,0.786899983882904,0.990358293056488,9.380853414535522,699.3239414691925,0.1,1024
73,73,0.5507688024902344,0.6725568359375,0.81006,0.7849999666213989,0.9901441931724548,9.497770071029663,708.8338451385498,0.1,1024
74,74,0.5629570147705079,0.599749609375,0.80608,0.8119999766349792,0.9897565841674805,9.517114877700806,718.3631303310394,0.1,1024
75,75,0.5535685766601562,0.58737119140625,0.80942,0.8123999834060669,0.9897528886795044,9.27923059463501,727.6545076370239,0.1,1024
76,76,0.5457494000244141,0.54467412109375,0.8132,0.8242999911308289,0.9899928569793701,9.542085886001587,737.2088494300842,0.1,1024
77,77,0.5452912005615235,0.541826416015625,0.81364,0.8308999538421631,0.9900777339935303,9.299195528030396,746.5204665660858,0.1,1024
78,78,0.5547775616455078,0.716571044921875,0.80846,0.7759999632835388,0.9900112748146057,9.502949237823486,756.0357785224915,0.1,1024
79,79,0.5482725659179688,0.747302734375,0.81194,0.7736999988555908,0.989616334438324,9.478641986846924,765.5265958309174,0.1,1024
80,80,0.5383060174560547,0.548045751953125,0.81468,0.8217999935150146,0.9899190068244934,9.272727251052856,774.8118832111359,0.1,1024
81,81,0.5395624090576172,0.54184716796875,0.8146,0.8292999863624573,0.9899669885635376,9.431392192840576,784.2555494308472,0.1,1024
82,82,0.5472706481933594,0.713277734375,0.81202,0.7795999646186829,0.9896347522735596,9.40006971359253,793.6679458618164,0.1,1024
83,83,0.5449333776855468,0.55238408203125,0.81164,0.8208999633789062,0.9899965524673462,9.243265867233276,802.923513174057,0.1,1024
84,84,0.544792734375,0.61334873046875,0.8152,0.8108999729156494,0.9899780750274658,9.55065107345581,812.4865629673004,0.1,1024
85,85,0.5332222735595703,0.7185546875,0.81722,0.7754999995231628,0.9898488521575928,9.46316409111023,821.9619233608246,0.1,1024
86,86,0.5346696026611328,0.60948388671875,0.81686,0.8151999711990356,0.9897713661193848,9.406523942947388,831.3806869983673,0.1,1024
87,87,0.5445638623046875,0.6774001953125,0.81488,0.7906000018119812,0.989989161491394,9.376739740371704,840.7697973251343,0.1,1024
88,88,0.53851958984375,0.693696044921875,0.815,0.7930999994277954,0.9898784160614014,9.47894024848938,850.2610101699829,0.1,1024
89,89,0.543156015625,0.67355390625,0.8152,0.7843999862670898,0.9901441931724548,9.611717224121094,859.8850147724152,0.1,1024
90,90,0.5392016430664063,0.57717724609375,0.81432,0.8139999508857727,0.9902918338775635,9.289997816085815,869.1871452331543,0.1,1024
91,91,0.5420539904785157,0.566705224609375,0.81486,0.8198999762535095,0.9899965524673462,9.40038514137268,878.5997574329376,0.1,1024
92,92,0.536012807006836,0.5207662109375,0.81784,0.835099995136261,0.9900371432304382,9.2876455783844,887.8997452259064,0.1,1024
93,93,0.5406289178466797,0.62733291015625,0.81612,0.796999990940094,0.990066647529602,9.199013471603394,897.1111073493958,0.1,1024
94,94,0.5402670727539063,0.557527197265625,0.8158,0.8143999576568604,0.9899448752403259,9.374762296676636,906.4981417655945,0.1,1024
95,95,0.5284120092773438,0.566407666015625,0.82208,0.8245999813079834,0.9900703430175781,9.534555673599243,916.0450539588928,0.1,1024
96,96,0.5352407275390625,0.7090875,0.8163,0.7856999635696411,0.9899263978004456,9.325041770935059,925.3825166225433,0.1,1024
97,97,0.5369805755615235,0.71720302734375,0.81714,0.7793999910354614,0.9900408387184143,9.381959915161133,934.7768471240997,0.1,1024
98,98,0.5330005065917969,0.52592998046875,0.81764,0.835599958896637,0.9901552796363831,9.275140762329102,944.0642488002777,0.1,1024
99,99,0.5355401135253907,0.54091591796875,0.81654,0.8253999948501587,0.9896274209022522,9.422507762908936,953.4990389347076,0.1,1024
100,100,0.5336994451904297,0.65222529296875,0.8185,0.795699954032898,0.9902032613754272,9.389153480529785,962.9008972644806,0.1,1024
101,101,0.5218703601074218,0.65823115234375,0.82212,0.7910000085830688,0.9896495342254639,9.49119234085083,972.404575586319,0.1,1024
102,102,0.5313970806884766,0.6122484375,0.81722,0.8105999827384949,0.9900445342063904,9.333721399307251,981.750857591629,0.1,1024
103,103,0.5310334924316407,0.61947978515625,0.8178,0.8032999634742737,0.9901109337806702,9.450347185134888,991.2136204242706,0.1,1024
104,104,0.5330796923828125,0.82902607421875,0.81836,0.7407000064849854,0.990103542804718,9.327006340026855,1000.5530140399933,0.1,1024
105,105,0.5328508020019531,0.567624267578125,0.8181,0.8273999691009521,0.9902992248535156,9.468473672866821,1010.0339889526367,0.1,1024
106,106,0.5358323907470703,0.66566376953125,0.81834,0.7831999659538269,0.9900814294815063,9.46068811416626,1019.5070195198059,0.1,1024
107,107,0.5357682550048828,0.670482275390625,0.8178,0.7857999801635742,0.9900112748146057,9.41085934638977,1028.93026804924,0.1,1024
108,108,0.5162476007080078,0.571755810546875,0.82326,0.8149999976158142,0.989693820476532,9.369359254837036,1038.312204360962,0.1,1024
109,109,0.5308717224121093,0.60907490234375,0.81924,0.8026999831199646,0.9898784160614014,9.581371545791626,1047.90669465065,0.1,1024
110,110,0.5264757000732422,0.60455888671875,0.82018,0.8052999973297119,0.9900001883506775,9.249277591705322,1057.1685259342194,0.1,1024
111,111,0.5306399401855468,0.65274912109375,0.81694,0.7983999848365784,0.9902512431144714,9.372461795806885,1066.5535173416138,0.1,1024
112,112,0.5207033239746094,0.59763310546875,0.82278,0.8120999932289124,0.9902955293655396,9.293947219848633,1075.8599684238434,0.1,1024
113,113,0.5239876489257812,0.6093353515625,0.81834,0.8145999908447266,0.9899263978004456,9.585991144180298,1085.4585573673248,0.1,1024
114,114,0.527695267944336,0.595185693359375,0.8205,0.8172999620437622,0.9900851249694824,9.342259645462036,1094.813348531723,0.1,1024
115,115,0.5242625512695313,0.681316650390625,0.82034,0.7864999771118164,0.9899116158485413,9.410262823104858,1104.2362365722656,0.1,1024
116,116,0.5242380194091797,0.552910205078125,0.819,0.828499972820282,0.9900482296943665,9.580234289169312,1113.8289651870728,0.1,1024
117,117,0.5266057458496094,0.535296923828125,0.8206,0.8273999691009521,0.9898673295974731,9.358365058898926,1123.1997957229614,0.1,1024
118,118,0.5164238671875,0.52129833984375,0.82342,0.8375999927520752,0.989985466003418,9.430533409118652,1132.642976284027,0.1,1024
119,119,0.5187879315185547,0.59403173828125,0.82152,0.8084999918937683,0.9897787570953369,9.47100830078125,1142.126552581787,0.1,1024
120,120,0.5219778137207032,0.579606005859375,0.82124,0.8205999732017517,0.9899928569793701,9.590440273284912,1151.7294483184814,0.1,1024
121,121,0.5326837762451172,0.646706982421875,0.81802,0.8069999814033508,0.9897012114524841,9.286574602127075,1161.0285122394562,0.1,1024
122,122,0.5241029351806641,0.559537744140625,0.81874,0.821899950504303,0.9899116158485413,9.434046030044556,1170.4751288890839,0.1,1024
123,123,0.5277864611816406,0.6921376953125,0.81836,0.8001999855041504,0.9898119568824768,9.330687046051025,1179.8184821605682,0.1,1024
124,124,0.5207658728027343,0.56049296875,0.82208,0.8188999891281128,0.9901146292686462,9.560898303985596,1189.3921020030975,0.1,1024
125,125,0.522502275390625,0.537357763671875,0.82158,0.8324999809265137,0.9899300932884216,9.338985681533813,1198.7435491085052,0.1,1024
126,126,0.5291420617675782,0.69857646484375,0.82062,0.7839999794960022,0.9900408387184143,9.356820106506348,1208.1130030155182,0.1,1024
127,127,0.5259721990966797,0.649065673828125,0.81802,0.7914999723434448,0.9898414611816406,9.674538135528564,1217.7999765872955,0.1,1024
128,128,0.5252721752929688,0.595003564453125,0.82256,0.8100000023841858,0.9894613027572632,9.460932493209839,1227.2735888957977,0.1,1024
129,129,0.5147662396240235,0.690714501953125,0.82508,0.7852999567985535,0.9897750616073608,9.4065101146698,1236.6930475234985,0.1,1024
130,130,0.52534984375,0.7110779296875,0.82012,0.7876999974250793,0.9903103113174438,9.406673908233643,1246.1127290725708,0.1,1024
131,131,0.5213629217529296,0.596438623046875,0.82158,0.8133999705314636,0.989693820476532,9.395332098007202,1255.5206570625305,0.1,1024
132,132,0.5137718927001953,0.528009765625,0.8246,0.8361999988555908,0.9896274209022522,9.382991790771484,1264.9165952205658,0.1,1024
133,133,0.5223290771484375,0.6402470703125,0.82236,0.8035999536514282,0.9898488521575928,9.48573637008667,1274.4148318767548,0.1,1024
134,134,0.5194681915283204,0.681001611328125,0.82146,0.7863999605178833,0.9900334477424622,9.429844379425049,1283.8573760986328,0.1,1024
135,135,0.5241949206542968,0.618121923828125,0.82056,0.8050999641418457,0.9900075793266296,9.557892084121704,1293.4277658462524,0.1,1024
136,136,0.5190276257324219,0.66275185546875,0.82178,0.8007999658584595,0.9899337887763977,9.502759218215942,1302.9431927204132,0.1,1024
137,137,0.518695004272461,0.531361279296875,0.82216,0.8371999859809875,0.9898414611816406,9.509379148483276,1312.4651651382446,0.1,1024
138,138,0.5222733245849609,0.769452880859375,0.82048,0.7691999673843384,0.9896052479743958,9.420175075531006,1321.8982174396515,0.1,1024
139,139,0.5277406854248047,0.594293701171875,0.81866,0.8220999836921692,0.9899669885635376,9.45461630821228,1331.365559577942,0.1,1024
140,140,0.5200599261474609,0.5504763671875,0.82188,0.8269000053405762,0.9898931384086609,9.499761581420898,1340.8780553340912,0.1,1024
141,141,0.5129568792724609,0.575049658203125,0.82476,0.8194999694824219,0.9900334477424622,9.565810680389404,1350.4565787315369,0.1,1024
142,142,0.5179164184570313,0.5856494140625,0.82238,0.8186999559402466,0.9901552796363831,9.449977159500122,1359.9193534851074,0.1,1024
143,143,0.5173498010253906,0.54862333984375,0.82174,0.8183000087738037,0.9899042248725891,9.41340708732605,1369.3454818725586,0.1,1024
144,144,0.509497564086914,0.525322265625,0.82478,0.8341999650001526,0.9899669885635376,9.319647312164307,1378.6778049468994,0.1,1024
145,145,0.5254754400634766,0.50498466796875,0.81966,0.8373000025749207,0.990151584148407,9.113929271697998,1387.8045382499695,0.1,1024
146,146,0.5132443780517578,0.64045693359375,0.82434,0.8050000071525574,0.9897270798683167,9.5847487449646,1397.401935338974,0.1,1024
147,147,0.5122023699951171,0.6179720703125,0.82564,0.8108999729156494,0.9899448752403259,9.50629448890686,1406.920918226242,0.1,1024
148,148,0.5132736004638672,0.713168310546875,0.82504,0.7763999700546265,0.9897528886795044,9.36635446548462,1416.2998678684235,0.1,1024
149,149,0.5185994293212891,0.589981689453125,0.82372,0.8129000067710876,0.9899559020996094,9.269493341445923,1425.5819301605225,0.1,1024
150,150,0.42388676513671875,0.3501465087890625,0.8563,0.8890999555587769,0.9898082613945007,9.430655717849731,1435.025107383728,0.01,1024
151,151,0.3700563116455078,0.3417312744140625,0.87552,0.8915999531745911,0.9900038838386536,9.2301504611969,1444.267778635025,0.01,1024
